Account,trade_date,daily_pnl,daily_volume,avg_trade_size,num_trades,daily_fees,win_count,closing_trade_count,pnl_volatility,net_signed_size,buy_volume,win_rate,fee_pct_of_volume,fear_greed_value,sentiment,sentiment_binary
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,38165.72224,857791.1,6973.911382113821,123,244.989261,83.0,83,1102.2996765988564,-84026.7,220950.24,100.0,0.0285604806345041,69,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,323771.05,830.1821794871795,390,32.376978,390.0,390,3.070185210596726,-548764.9,0.0,100.0,0.0099999607747511,62,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,157438.69,6845.160434782609,23,15.743859,0.0,0,0.0,34908.8,157438.69,,0.0099999936483211,61,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,171402.19999999998,42850.55,4,17.14022,4.0,4,4781.5181083835705,-34908.8,0.0,100.0,0.01,75,Extreme Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-18,1519.769822,117502.78,3916.759333333333,30,41.12595,20.0,20,77.83134610521611,1.4210854715202004e-14,57991.49999999999,100.0,0.034999980425995,77,Extreme Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,111655.82,2596.646976744186,43,39.079508,0.0,36,178.51944839540784,0.0,57041.85,0.0,0.0349999740273279,76,Extreme Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,19999.92,1538.4553846153844,13,0.28503619,0.0,0,0.0,814.39,19999.92,,0.0014251866507466,49,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,740958.59,9622.83883116883,77,159.335608,7.0,7,124.5274945358744,74258.56,720079.6699999999,100.0,0.0215039828339124,49,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,711472.9500000001,3974.709217877096,179,136.515668,114.0,114,122.28527891960856,73923.55,550100.36,100.0,0.0191877523945218,25,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22640.870668,522673.5,8430.217741935483,62,182.935685,54.0,54,1194.2901754359573,-143385.6,50017.08,100.0,0.0349999923470388,21,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,1322353.09,14857.899887640451,89,387.823865,72.0,72,520.8239144344823,-4796.510000000001,299998.75,100.0,0.0293283138923205,16,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,800069.72,5926.442370370371,135,155.024779,0.0,0,0.0,15248.04,800069.72,,0.0193764087209799,33,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,260009.12,6666.900512820513,39,41.003485,0.0,0,0.0,19772.8,260009.12,,0.0157700179901381,15,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,245357.98,3407.7497222222223,72,85.875268,5.0,5,1726.6898598387731,-9864.6,200253.9,100.0,0.0349999898108062,25,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,907531.02,4583.49,198,217.635946,1.0,1,,18318.21,907431.15,100.0,0.0239811027065499,20,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,65244.9,4349.66,15,6.5244860000000005,0.0,0,0.0,5357.2300000000005,65244.9,,0.0099999938692526,45,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-19,4839.59228,590529.22,3910.7895364238407,151,99.745873,151.0,151,75.30185203687704,-38974.0,0.0,100.0,0.0168909292922033,32,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,0.0,40007.36,909.2581818181818,44,14.002555,0.0,0,0.0,2738.48,40007.36,,0.0349999475096582,49,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,4350.379248,94357.24,1347.9605714285717,70,18.761916,53.0,53,177.11912468317735,-2738.48,24999.85,100.0,0.0198839177576622,31,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,302986.27,3986.661447368421,76,81.04532900000001,26.0,26,162.01849457205182,8741.2,200044.25,100.0,0.0267488454179788,30,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,79477.806539,1816629.38,7730.337787234043,235,399.697301,235.0,235,1071.0374312776548,-20831.74,0.0,100.0,0.0220021378824116,45,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,689410.4500000001,4924.3603571428575,140,121.230248,85.0,85,163.01260416891077,2.8421709430404014e-14,340075.11000000004,100.0,0.0175846258205108,47,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,350341.06,15232.22,23,122.619356,3.0,3,169.19916164358892,22006.03128,300025.28,100.0,0.0349999957184578,26,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,355386.12,16153.914545454543,22,48.937095,21.0,21,516.5929445069233,-22004.80429,99999.68,100.0,0.0137701199472843,32,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.810994,344764.02,7494.870000000001,46,95.667413,26.0,26,257.4211980969357,-1.2269900000027285,120006.81,100.0,0.027748665014406,34,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,81.54005599999999,867090.83,14451.513833333333,60,153.482324,9.0,9,17.955941577873173,4220.37558,567077.61,100.0,0.0177008357936388,44,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,499998.44,33333.22933333334,15,24.999915,0.0,0,0.0,4406.55,499998.44,,0.0049999985999956,25,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,31134.240602,949394.2,6205.190849673202,153,254.018208,102.0,102,522.4767919563815,-629.3000000000006,421466.09,100.0,0.0267558205011153,28,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,1359634.0,6236.853211009175,218,153.581158,0.0,0,0.0,98152.14,1359634.0,,0.0112957720974909,34,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,678504.51,9168.979864864865,74,118.601356,40.0,40,449.6050703673827,-84151.79999999999,389811.57,100.0,0.0174798183729095,23,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,156825.0,52275.0,3,47.047498,1.0,1,,0.0,78302.0,100.0,0.0299999987246931,24,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,181694.59351,5749695.97,17370.68268882175,331,999.418019,179.0,185,2251.983234502417,-22004.37033,1440026.5700000003,96.75675675675676,0.0173821020139957,18,Extreme Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,7701.541185,4461096.41,24922.326312849164,179,1183.262565,37.0,37,200.44780862117307,15006.07947,3316219.8,100.0,0.0265240303336102,39,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,2224625.14,22470.96101010101,99,111.231202,74.0,74,3678.53091801194,-15005.0,0.0,100.0,0.0049999975276733,25,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,727967.08,16929.466976744185,43,154.740108,0.0,0,0.0,-5673.55,0.0,,0.021256470553586,43,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-13,14061.0,1176145.01,37940.161612903226,31,58.807241000000005,31.0,31,1235.2621180008025,6005.0,1176145.01,100.0,0.0049999991922764,45,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,7470.8321,955195.18,18369.138076923075,52,155.589524,25.0,25,603.5514678624095,-3.0000000000001137,347360.15,100.0,0.0162887677050464,31,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,86059.99,1955.908863636364,44,4.302979,0.0,0,0.0,-1.0,0.0,,0.0049999761794069,38,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,166444.0,166444.0,1,8.3222,1.0,1,,2.0,166444.0,100.0,0.005,29,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,169642.0,28273.666666666668,6,50.892595,0.0,6,13.838627871818312,2.0,169642.00000000003,0.0,0.0299999970526166,30,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,702502.7,30543.59565217391,23,122.852796,0.0,22,57.46391704225635,1.1102230246251563e-16,351592.0,0.0,0.017487875277917,39,Fear,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,276778.99,34597.37375,8,36.662197,1.0,1,,-2.0,45580.5,100.0,0.0132460187819891,47,Neutral,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,3334.477567,634368.12,4499.064680851064,141,116.036781,52.0,88,248.81439183076697,2.0,408258.06,59.09090909090909,0.018291710655321,72,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,0.0,187194.0,93597.0,2,9.3597,0.0,0,0.0,-2.0,0.0,,0.005,63,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,95634.0,47817.0,2,4.781699,0.0,0,0.0,-1.0,0.0,,0.0049999989543467,60,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234,282780.0,6897.073170731707,41,14.13899,41.0,41,2.727219227250804,3.0,282780.0,100.0,0.004999996463682,65,Greed,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,376290.0,75258.0,5,84.601498,4.0,4,105.51094693895512,-7.63278329429795e-17,187890.0,100.0,0.0224830577480135,56,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,65.480454,12067.08,1508.385,8,4.223476,1.0,1,,0.0,6000.799999999999,100.0,0.034999983425982,81,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,338.42832,20345.1,3390.85,6,7.120782,1.0,1,,0.0,10003.35,100.0,0.0349999852544347,88,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,0.0,5994.71,2997.355,2,2.098147,0.0,0,0.0,1.6535,5994.71,,0.0349999749779388,83,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,54048.03,4913.4572727272725,11,18.916808,1.0,1,,11.6499,47824.75000000001,100.0,0.0349999953744845,81,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,60238.98,6693.219999999999,9,21.08364,4.0,4,42.0945557726755,-13.3034,5992.31,100.0,0.0349999950198359,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,34001.9,2833.491666666667,12,11.900658,0.0,0,0.0,9.6233,34001.9,,0.0349999794129151,77,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,9067.51,2266.8775,4,3.173628,0.0,0,0.0,2.6849,9067.51,,0.034999994485807,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-20,0.0,9744.18,9744.18,1,3.410463,0.0,0,0.0,2.8186,9744.18,,0.0349999999999999,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,57116.32,8159.474285714285,7,19.990712,6.0,6,167.0084022145791,-15.9576,0.0,100.0,0.0349999999999999,75,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,77.765113,51051.47,3403.431333333333,15,17.868009999999998,8.0,8,8.16748120570269,0.8308,26986.8,100.0,0.0349999911853664,81,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,132.02607999999998,60000.97,3157.9457894736843,19,21.00033,5.0,5,25.9214976405315,8.4942,44942.42,100.0,0.0349999841669226,83,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,883.097404,76926.87,7692.687,10,26.924403,6.0,6,99.7202259529866,-8.4942,23013.97,100.0,0.0349999980500961,80,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,0.0,30001.39,3750.17375,8,10.500487,0.0,0,0.0,8.5215,30001.39,,0.0350000016665894,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,913.627084,75909.42,3450.4281818181817,22,26.568281,12.0,12,114.89032852335878,-6.0451,26997.26,100.0,0.034999978922247,75,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,266.409992,216251.92,7208.397333333333,30,75.68816,8.0,8,66.50896789808702,-5.0466,98992.98,100.0,0.0349999944509163,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,617.35082,107405.68,3977.988148148148,27,37.591966,4.0,4,207.1750335659868,-16.412200000000002,26398.42,100.0,0.0349999795169119,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-03,0.0,21000.15,7000.05,3,7.350053,0.0,0,0.0,-6.302,0.0,,0.0350000023809353,71,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,74987.58,2585.778620689656,29,26.245632,0.0,0,0.0,-21.9823,0.0,,0.0349999719953624,70,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,172531.56999999998,17253.157,10,60.38604000000001,7.0,7,903.2445543225,52.7373,172531.56999999998,100.0,0.0349999944937613,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.335134,68223.67,4263.979375,16,23.878277,4.0,4,73.42902846085116,-20.4808,0.0,100.0,0.0349999890067479,75,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,49988.14,2173.397391304348,23,17.495845,0.0,0,0.0,-14.7128,0.0,,0.0349999919981019,78,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,163166.37,5827.370357142857,28,57.10822,0.0,0,0.0,-46.049,0.0,,0.0349999941777218,76,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,57063.84,19021.28,3,19.972341,0.0,0,0.0,-16.2979,0.0,,0.0349999947427302,80,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,363737.11,7739.08744680851,47,127.307957,36.0,36,205.12301281670992,98.9063,351370.39,100.0,0.0349999913398993,78,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,64399.82,6439.982,10,22.539934,2.0,2,80.4388792659511,4.4787,40006.18,100.0,0.0349999953416018,76,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,270346.22000000003,8448.319375000001,32,94.621161,0.0,0,0.0,81.737,270346.22000000003,,0.0349999940816631,79,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,-36565.98544,574505.04,8976.64125,64,201.076743,3.0,41,3408.7454067105177,-33.5925,240998.3,7.317073170731707,0.0349999963446795,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,0.0,50012.46,7144.637142857143,7,17.504355999999998,0.0,0,0.0,16.905,50012.46000000001,,0.0349999900024913,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,50013.95,16671.31666666667,3,17.504880999999997,0.0,0,0.0,15.9098,50013.95,,0.0349999970008367,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-18,1509.898976,291817.74,10808.064444444444,27,102.136201,25.0,25,105.91177843645686,-89.3447,9003.8,100.0,0.0349999972585628,57,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,436.546486,45440.18000000001,5680.022500000001,8,15.904059,2.0,2,307.6453921640578,-8.719,9000.85,100.0,0.0349999911972179,66,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,11999.59,5999.795,2,4.199857,0.0,0,0.0,-3.827900000000001,0.0,,0.035000004166809,66,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-21,0.0,14998.2,4999.400000000001,3,5.249369,0.0,0,0.0,-4.7562,0.0,,0.0349999933325332,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,50992.64,5099.264,10,17.847424999999998,0.0,0,0.0,-15.8236,0.0,,0.0350000019610673,73,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,186661.14,3589.637307692308,52,65.331363,31.0,31,93.06489147755092,39.513,155944.06,100.0,0.0349999807137147,71,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,173251.09,8250.051904761905,21,60.637862,6.0,7,76.12413837617008,24.4642,124975.76,85.71428571428571,0.0349999887446595,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,25003.39,8334.463333333333,3,8.751183999999999,0.0,0,0.0,8.100100000000001,25003.39,,0.0349999900013558,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,154264.47,5713.498888888889,27,53.99255,19.0,19,212.6217975708369,-47.3826,0.0,100.0,0.0349999906005576,67,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,41995.71,2799.714,15,14.6985,0.0,0,0.0,-12.6741,0.0,,0.0350000035717934,65,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,89478.89,3728.287083333333,24,31.317595,17.0,17,50.9984550961115,27.683,89478.89,100.0,0.0349999815598964,67,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,182033.11,5516.154848484849,33,63.711575,0.0,0,0.0,60.8117,182033.11000000004,,0.0349999925837667,67,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,30011.09,6002.218,5,10.503883,0.0,0,0.0,10.4002,30011.09,,0.0350000049981523,54,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,310362.69,12414.5076,25,108.626926,16.0,16,343.8839863202604,-101.0756,0.0,100.0,0.034999995005843,48,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,21009.94,5252.485,4,7.353479999999999,0.0,0,0.0,-6.6797,0.0,,0.0350000047596518,67,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,23986.050000000003,5996.512500000001,4,8.395113,0.0,0,0.0,-7.6288,0.0,,0.0349999812390952,69,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,206016.43,22890.71444444444,9,72.105746,4.0,4,327.3652471960008,49.2126,179016.9,100.0,0.0349999978157081,71,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,125733.51,8980.965,14,44.006723,7.0,7,46.17531526676832,0.2164999999999994,62455.71000000001,100.0,0.0349999956256689,68,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,90003.57,6000.238,15,31.501244,0.0,0,0.0,30.3464,90003.56999999999,,0.0349999938891312,64,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,198979.59,9044.526818181816,22,69.642848,11.0,11,126.73100962375914,-65.9464,0.0,100.0,0.034999995728205,55,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,123891.36,7743.21,16,43.36197,6.0,6,368.89493775857096,42.4783,123891.36,100.0,0.0349999951570472,66,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,81250.69,5416.712666666667,15,28.437732,9.0,9,38.73340875071258,-15.465,18001.74,100.0,0.0349999883077916,53,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,27002.9,6750.725,4,9.451015,0.0,0,0.0,9.2138,27002.9,,0.0349999999999999,56,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,188144.09,7525.7636,25,65.850416,10.0,10,380.8434293761216,-36.5935,39004.93,100.0,0.0349999917616333,57,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,145853.4,6341.452173913043,23,51.048685,4.0,4,355.3210228127133,50.1051,145853.4,100.0,0.0349999965719002,66,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,267918.11,5824.306739130435,46,93.77132,17.0,17,60.745964318239096,-49.9417,59980.26000000001,100.0,0.034999993094905,64,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,125785.35,8984.667857142858,14,44.024862,5.0,5,35.93330046262027,42.2786,125785.35,100.0,0.034999991652446,70,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,126303.14,5052.1256,25,44.206092,16.0,16,253.23136915998543,-21.2391,29889.28,100.0,0.0349999944577783,73,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,45002.0,4500.2,10,15.750695,0.0,0,0.0,14.6276,45002.0,,0.0349999888893826,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,6017.309216,342088.75,7955.552325581395,43,119.731052,7.0,7,1643.337826125952,-65.8111,54028.52,100.0,0.034999996930621,70,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,0.0,158038.68,10535.912,15,55.313531,0.0,0,0.0,-41.7261,0.0,,0.0349999955707045,76,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,44995.29,7499.215,6,15.748349,0.0,0,0.0,-12.0525,0.0,,0.0349999944438629,76,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-06,0.0,194619.49,14970.73,13,68.116823,0.0,0,0.0,-51.5613,0.0,,0.0350000007707347,78,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,603357.8,13712.677272727276,44,211.175216,30.0,30,321.3096649667822,164.7138,603357.7999999999,100.0,0.0349999976796521,77,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,32998.06,16499.03,2,11.54932,0.0,0,0.0,8.9389,32998.06,,0.0349999969695188,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,20999.96,4199.992,5,7.349985,0.0,0,0.0,5.6677,20999.960000000003,,0.0349999952380861,75,Extreme Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,24000.3,6000.075,4,8.400105,0.0,0,0.0,6.5419,24000.300000000003,,0.0349999999999999,72,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,276003.46,13143.021904761908,21,96.601194,0.0,0,0.0,78.5899,276003.46,,0.0349999938406569,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,97988.96,6124.31,16,34.296119,0.0,0,0.0,28.7793,97988.96,,0.0349999826511068,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,592097.63,15581.516578947369,38,207.234159,29.0,29,87.43549351846217,-106.3347,108002.32,100.0,0.0349999980577527,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-16,1268.7590360000002,127481.86,18211.69428571429,7,44.618648,4.0,5,507.9836572715895,-30.3734,9105.53,80.0,0.034999997646724,71,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,0.0,125009.72,17858.53142857143,7,43.753402,0.0,0,0.0,35.4035,125009.72,,0.0349999999999999,71,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,62998.22,8999.745714285715,7,22.049377,0.0,0,0.0,18.3881,62998.22,,0.0349999999999999,74,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,190061.52,11180.089411764706,17,66.52153,17.0,17,233.4007094567924,-53.7916,0.0,100.0,0.0349999989477091,64,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,773.5582039999999,77221.53,9652.69125,8,27.02753,3.0,3,148.37431935464176,5.1107,47224.17,100.0,0.0349999928776339,60,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,0.0,44992.32,4499.232,10,15.74731,0.0,0,0.0,12.8316,44992.31999999999,,0.0349999955547969,63,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-23,0.0,45002.19,15000.73,3,15.750765,0.0,0,0.0,13.1223,45002.19,,0.0349999966668288,55,Greed,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,207005.18,11500.287777777778,18,72.451802,0.0,0,0.0,62.2697,207005.18,,0.0349999946861233,51,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-25,4197.732182,337195.5,12488.722222222224,27,118.018412,21.0,21,295.7626157962457,-98.5999,0.0,100.0,0.0349999961446697,30,Fear,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,0.0,26999.34,6749.835,4,9.449768,0.0,0,0.0,-7.9724,0.0,,0.0349999962962057,46,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,119990.08,9999.173333333334,12,41.996528,0.0,0,0.0,-35.1536,0.0,,0.0349999999999999,40,Fear,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-28,1649.643372,193337.78,12083.61125,16,67.668213,12.0,12,162.75331164729823,57.2777,193337.78,100.0,0.0349999948277051,47,Neutral,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,193.094953,60192.46,15048.115,4,21.067361,1.0,1,,-0.0111000000000002,29999.27,100.0,0.0349999999999999,30,Fear,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,97200.55,7476.965384615385,13,34.02019,9.0,9,296.04058245700514,-17.5032,17998.739999999998,100.0,0.034999997427998,53,Neutral,Neutral
